,name,token,type,exchange,ticksize
61925,ASIANPAINT19NOV1240CE,13080578,CE,NFO,0.05
61926,ASIANPAINT19NOV1220PE,13080322,PE,NFO,0.05
61927,ASIANPAINT19NOV1220CE,13080066,CE,NFO,0.05
61928,ASIANPAINT19DEC2000PE,15597314,PE,NFO,0.05
61929,ASIANPAINT19DEC2000CE,15597058,CE,NFO,0.05
61930,ASIANPAINT19DEC1980PE,15596802,PE,NFO,0.05
61931,ASIANPAINT19DEC1980CE,15596546,CE,NFO,0.05
61932,ASIANPAINT19DEC1960PE,15596290,PE,NFO,0.05
61933,ASIANPAINT19DEC1960CE,15587586,CE,NFO,0.05
61934,ASIANPAINT19DEC1940PE,15587330,PE,NFO,0.05
61935,ASIANPAINT19DEC1940CE,15579650,CE,NFO,0.05
61936,ASIANPAINT19DEC1920PE,15579394,PE,NFO,0.05
61937,ASIANPAINT19DEC1920CE,15576066,CE,NFO,0.05
61938,ASIANPAINT19DEC1900PE,15552258,PE,NFO,0.05
61939,ASIANPAINT19DEC1900CE,15552002,CE,NFO,0.05
61940,ASIANPAINT19DEC1880PE,15522306,PE,NFO,0.05
61941,ASIANPAINT19DEC1880CE,15521026,CE,NFO,0.05
61942,ASIANPAINT19DEC1860PE,15520002,PE,NFO,0.05
61943,ASIANPAINT19DEC1860CE,15519746,CE,NFO,0.05
61944,ASIANPAINT19DEC1840PE,15519490,PE,NFO,0.05
61945,ASIANPAINT19DEC1840CE,15519234,CE,NFO,0.05
61946,ASIANPAINT19DEC1820PE,15518978,PE,NFO,0.05
61947,ASIANPAINT19DEC1820CE,15518722,CE,NFO,0.05
61948,ASIANPAINT19DEC1800PE,15518466,PE,NFO,0.05
61949,ASIANPAINT19DEC1800CE,15518210,CE,NFO,0.05
61950,ASIANPAINT19DEC1780PE,15516418,PE,NFO,0.05
61951,ASIANPAINT19DEC1780CE,15516162,CE,NFO,0.05
61952,ASIANPAINT19DEC1760PE,15515906,PE,NFO,0.05
61953,ASIANPAINT19DEC1760CE,15513602,CE,NFO,0.05
61954,ASIANPAINT19DEC1740PE,15512322,PE,NFO,0.05
61955,ASIANPAINT19DEC1740CE,15512066,CE,NFO,0.05
61956,ASIANPAINT19DEC1720PE,15500034,PE,NFO,0.05
61957,ASIANPAINT19DEC1720CE,15499778,CE,NFO,0.05
61958,ASIANPAINT19DEC1700PE,15499522,PE,NFO,0.05
61959,ASIANPAINT19DEC1700CE,15499266,CE,NFO,0.05
61960,ASIANPAINT19DEC1680PE,15499010,PE,NFO,0.05
61961,ASIANPAINT19DEC1680CE,15498754,CE,NFO,0.05
61962,ASIANPAINT19DEC1660PE,15498498,PE,NFO,0.05
61963,ASIANPAINT19DEC1660CE,15498242,CE,NFO,0.05
61964,ASIANPAINT19DEC1640PE,15497474,PE,NFO,0.05
61965,ASIANPAINT19DEC1640CE,15497218,CE,NFO,0.05
61966,ASIANPAINT19DEC1620PE,15496962,PE,NFO,0.05
61967,ASIANPAINT19DEC1620CE,15496706,CE,NFO,0.05
61968,ASIANPAINT19DEC1600PE,15496450,PE,NFO,0.05
61969,ASIANPAINT19DEC1600CE,15496194,CE,NFO,0.05
61970,ASIANPAINT19DEC1580PE,15495938,PE,NFO,0.05
61971,ASIANPAINT19DEC1580CE,15495682,CE,NFO,0.05
61972,ASIANPAINT19DEC1560PE,15495426,PE,NFO,0.05
61973,ASIANPAINT19DEC1560CE,15493634,CE,NFO,0.05
61974,ASIANPAINT19DEC1540PE,15493378,PE,NFO,0.05
61975,ASIANPAINT19DEC1540CE,15493122,CE,NFO,0.05
61976,ASIANPAINT19DEC1520PE,15492866,PE,NFO,0.05
61977,ASIANPAINT19DEC1520CE,15492610,CE,NFO,0.05
61978,ASIANPAINT19DEC1500PE,15492354,PE,NFO,0.05
61979,ASIANPAINT19DEC1500CE,15474434,CE,NFO,0.05
61980,ASIANPAINT19DEC1480PE,15474178,PE,NFO,0.05
61981,ASIANPAINT19DEC1480CE,15470850,CE,NFO,0.05
61982,ASIANPAINT19DEC1460PE,15470594,PE,NFO,0.05
61983,ASIANPAINT19DEC1460CE,15470338,CE,NFO,0.05
61984,HCLTECH19SEP800PE,16245506,PE,NFO,0.05
61985,ASIANPAINT19DEC1440PE,15470082,PE,NFO,0.05
61986,ASIANPAINT19DEC1440CE,15462658,CE,NFO,0.05
61987,ASIANPAINT19DEC1420PE,15462402,PE,NFO,0.05
61988,ASIANPAINT19DEC1420CE,15462146,CE,NFO,0.05
61989,ASIANPAINT19DEC1400PE,15461890,PE,NFO,0.05
61990,ASIANPAINT19DEC1400CE,15461634,CE,NFO,0.05
61991,ASIANPAINT19DEC1380PE,15461378,PE,NFO,0.05
61992,ASIANPAINT19DEC1380CE,15461122,CE,NFO,0.05
61993,ASHOKLEY19OCT97.5PE,15245314,PE,NFO,0.05
61994,ASHOKLEY19OCT97.5CE,15245058,CE,NFO,0.05
61995,ASHOKLEY19OCT92.5CE,15244034,CE,NFO,0.05
61996,ASHOKLEY19OCT90PE,15243778,PE,NFO,0.05
61997,ASHOKLEY19OCT90CE,15240194,CE,NFO,0.05
61998,ASHOKLEY19OCT87.5PE,15239938,PE,NFO,0.05
61999,ASHOKLEY19OCT87.5CE,15238914,CE,NFO,0.05
62000,ASHOKLEY19OCT85PE,15238658,PE,NFO,0.05
62001,ASHOKLEY19OCT85CE,15238402,CE,NFO,0.05
62002,ASHOKLEY19OCT82.5PE,15238146,PE,NFO,0.05
62003,ASHOKLEY19OCT82.5CE,15237890,CE,NFO,0.05
62004,ASHOKLEY19OCT80PE,15237634,PE,NFO,0.05
62005,ASHOKLEY19OCT80CE,15237378,CE,NFO,0.05
62006,ASHOKLEY19OCT77.5PE,15237122,PE,NFO,0.05
62007,ASHOKLEY19OCT77.5CE,15234306,CE,NFO,0.05
62008,ASHOKLEY19OCT75PE,15234050,PE,NFO,0.05
62009,ASHOKLEY19OCT75CE,15225346,CE,NFO,0.05
62010,ASHOKLEY19OCT72.5PE,15225090,PE,NFO,0.05
62011,ASHOKLEY19OCT72.5CE,15224834,CE,NFO,0.05
62012,ASHOKLEY19OCT70PE,15224578,PE,NFO,0.05
62013,ASHOKLEY19OCT70CE,15222786,CE,NFO,0.05
62014,ASHOKLEY19OCT67.5PE,15222530,PE,NFO,0.05
62015,ASHOKLEY19OCT67.5CE,15222018,CE,NFO,0.05
62016,ASHOKLEY19OCT65PE,15221762,PE,NFO,0.05
62017,ASHOKLEY19OCT65CE,15221506,CE,NFO,0.05
62018,ASHOKLEY19OCT62.5PE,15221250,PE,NFO,0.05
62019,ASHOKLEY19OCT62.5CE,15219714,CE,NFO,0.05
62020,ASHOKLEY19OCT50CE,15217154,CE,NFO,0.05
62021,ASHOKLEY19OCT47.5PE,15216898,PE,NFO,0.05
62022,ASHOKLEY19OCT47.5CE,15216642,CE,NFO,0.05
62023,ASHOKLEY19OCT45PE,15216386,PE,NFO,0.05
62024,ASHOKLEY19OCT45CE,15216130,CE,NFO,0.05
62025,ASHOKLEY19NOV97.5PE,13077762,PE,NFO,0.05
62026,ASHOKLEY19NOV97.5CE,13077506,CE,NFO,0.05
62027,ASHOKLEY19NOV95PE,13077250,PE,NFO,0.05
62028,ASHOKLEY19NOV95CE,13076994,CE,NFO,0.05
62029,ASHOKLEY19NOV92.5PE,13076738,PE,NFO,0.05
62030,ASHOKLEY19NOV92.5CE,13076482,CE,NFO,0.05
62031,ASHOKLEY19NOV90PE,13076226,PE,NFO,0.05
62032,ASHOKLEY19NOV90CE,13075970,CE,NFO,0.05
62033,ASHOKLEY19NOV87.5PE,13075714,PE,NFO,0.05
62034,ASHOKLEY19NOV87.5CE,13075458,CE,NFO,0.05
62035,ASHOKLEY19NOV85PE,13074946,PE,NFO,0.05
62036,ASHOKLEY19NOV85CE,13074690,CE,NFO,0.05
62037,ASHOKLEY19NOV82.5PE,13068290,PE,NFO,0.05
62038,ASHOKLEY19NOV82.5CE,13068034,CE,NFO,0.05
62039,ASHOKLEY19NOV47.5PE,13050626,PE,NFO,0.05
62040,ASHOKLEY19NOV47.5CE,13050370,CE,NFO,0.05
62041,ASHOKLEY19NOV45PE,13046018,PE,NFO,0.05
62042,ASHOKLEY19NOV45CE,13045762,CE,NFO,0.05
62043,ASHOKLEY19NOV42.5PE,13042434,PE,NFO,0.05
62044,ASHOKLEY19NOV42.5CE,13042178,CE,NFO,0.05
62045,ASHOKLEY19NOV40PE,13041922,PE,NFO,0.05
62046,ASHOKLEY19NOV40CE,13041666,CE,NFO,0.05
62047,ASHOKLEY19NOV100PE,13078274,PE,NFO,0.05
62048,ASHOKLEY19NOV100CE,13078018,CE,NFO,0.05
62049,ASHOKLEY19DEC97.5PE,15460866,PE,NFO,0.05
62050,ASHOKLEY19DEC97.5CE,15460610,CE,NFO,0.05
62051,ASHOKLEY19DEC95PE,15460354,PE,NFO,0.05
62052,ASHOKLEY19DEC95CE,15459586,CE,NFO,0.05
62053,ASHOKLEY19DEC92.5PE,15458306,PE,NFO,0.05
62054,ASHOKLEY19DEC92.5CE,15458050,CE,NFO,0.05
62055,ASHOKLEY19DEC90PE,15457794,PE,NFO,0.05
62056,ASHOKLEY19DEC90CE,15457538,CE,NFO,0.05
62057,ASHOKLEY19DEC87.5PE,15457282,PE,NFO,0.05
62058,ASHOKLEY19DEC87.5CE,15457026,CE,NFO,0.05
62059,ASHOKLEY19DEC85PE,15456770,PE,NFO,0.05
62060,ASHOKLEY19DEC85CE,15456514,CE,NFO,0.05
62061,ASHOKLEY19DEC82.5PE,15456258,PE,NFO,0.05
62062,ASHOKLEY19DEC82.5CE,15456002,CE,NFO,0.05
62063,ASHOKLEY19DEC80PE,15455746,PE,NFO,0.05
62064,ASHOKLEY19DEC80CE,15455490,CE,NFO,0.05
62065,ASHOKLEY19DEC77.5PE,15454722,PE,NFO,0.05
62066,ASHOKLEY19DEC77.5CE,15454466,CE,NFO,0.05
62067,ASHOKLEY19DEC75PE,15454210,PE,NFO,0.05
62068,ASHOKLEY19DEC75CE,15453954,CE,NFO,0.05
62069,ASHOKLEY19DEC72.5PE,15453698,PE,NFO,0.05
62070,ASHOKLEY19DEC72.5CE,15453442,CE,NFO,0.05
62071,ASHOKLEY19DEC70PE,15453186,PE,NFO,0.05
62072,ASHOKLEY19DEC70CE,15452930,CE,NFO,0.05
62073,ASHOKLEY19DEC67.5PE,15452674,PE,NFO,0.05
62074,ASHOKLEY19DEC67.5CE,15452418,CE,NFO,0.05
62075,ASHOKLEY19DEC65PE,15452162,PE,NFO,0.05
62076,ASHOKLEY19DEC65CE,15451906,CE,NFO,0.05
62077,ASHOKLEY19DEC62.5PE,15451650,PE,NFO,0.05
62078,ASHOKLEY19DEC62.5CE,15451394,CE,NFO,0.05
62079,ASHOKLEY19DEC60PE,15451138,PE,NFO,0.05
62080,ASHOKLEY19DEC60CE,15450882,CE,NFO,0.05
62081,ASHOKLEY19DEC57.5PE,15450626,PE,NFO,0.05
62082,ASHOKLEY19DEC57.5CE,15450370,CE,NFO,0.05
62083,ASHOKLEY19DEC55PE,15450114,PE,NFO,0.05
62084,ASHOKLEY19DEC55CE,15449858,CE,NFO,0.05
62085,ASHOKLEY19DEC52.5PE,15449602,PE,NFO,0.05
62086,ASHOKLEY19DEC52.5CE,15449346,CE,NFO,0.05
62087,ASHOKLEY19DEC50PE,15448578,PE,NFO,0.05
62088,ASHOKLEY19DEC50CE,15448322,CE,NFO,0.05
62089,ASHOKLEY19DEC47.5PE,15448066,PE,NFO,0.05
62090,ASHOKLEY19DEC47.5CE,15447810,CE,NFO,0.05
62091,APOLLOTYRE19OCT225PE,9367810,PE,NFO,0.05
62092,APOLLOTYRE19OCT225CE,9367554,CE,NFO,0.05
62093,APOLLOTYRE19OCT220PE,10995458,PE,NFO,0.05
62094,APOLLOTYRE19OCT220CE,10995202,CE,NFO,0.05
62095,ASIANPAINT19NOV2000PE,13106946,PE,NFO,0.05
62096,APOLLOTYRE19OCT187.5PE,15208450,PE,NFO,0.05
62097,APOLLOTYRE19OCT187.5CE,15208194,CE,NFO,0.05
62098,APOLLOTYRE19OCT185PE,15207938,PE,NFO,0.05
62099,APOLLOTYRE19OCT185CE,15207682,CE,NFO,0.05
62100,APOLLOTYRE19OCT182.5PE,15207426,PE,NFO,0.05
62101,APOLLOTYRE19OCT182.5CE,15207170,CE,NFO,0.05
62102,APOLLOTYRE19OCT180PE,15206914,PE,NFO,0.05
62103,APOLLOTYRE19OCT180CE,15206658,CE,NFO,0.05
62104,APOLLOTYRE19OCT177.5PE,15206402,PE,NFO,0.05
62105,APOLLOTYRE19OCT177.5CE,15203586,CE,NFO,0.05
62106,HCLTECH19SEP800CE,16245250,CE,NFO,0.05
62107,APOLLOTYRE19OCT175PE,15203330,PE,NFO,0.05
62108,APOLLOTYRE19OCT175CE,15203074,CE,NFO,0.05
62109,APOLLOTYRE19OCT172.5PE,15202818,PE,NFO,0.05
62110,APOLLOTYRE19OCT172.5CE,15186946,CE,NFO,0.05
62111,APOLLOTYRE19OCT170PE,15186690,PE,NFO,0.05
62112,APOLLOTYRE19OCT170CE,15184386,CE,NFO,0.05
62113,APOLLOTYRE19OCT167.5PE,15184130,PE,NFO,0.05
62114,APOLLOTYRE19NOV225PE,9368322,PE,NFO,0.05
62115,APOLLOTYRE19NOV225CE,9368066,CE,NFO,0.05
62116,APOLLOTYRE19NOV220PE,13021442,PE,NFO,0.05
62117,APOLLOTYRE19NOV220CE,13021186,CE,NFO,0.05
62118,APOLLOTYRE19NOV190CE,13010690,CE,NFO,0.05
62119,APOLLOTYRE19NOV187.5PE,13009154,PE,NFO,0.05
62120,APOLLOTYRE19NOV187.5CE,13008898,CE,NFO,0.05
62121,APOLLOTYRE19NOV185PE,13008642,PE,NFO,0.05
62122,APOLLOTYRE19NOV185CE,13008386,CE,NFO,0.05
62123,APOLLOTYRE19NOV182.5PE,13008130,PE,NFO,0.05
62124,APOLLOTYRE19NOV182.5CE,13007874,CE,NFO,0.05
62125,APOLLOTYRE19NOV180PE,13007618,PE,NFO,0.05
62126,APOLLOTYRE19NOV180CE,13007362,CE,NFO,0.05
62127,APOLLOTYRE19NOV177.5PE,13007106,PE,NFO,0.05
62128,APOLLOTYRE19NOV177.5CE,13006594,CE,NFO,0.05
62129,APOLLOTYRE19NOV175PE,13006082,PE,NFO,0.05
62130,APOLLOTYRE19NOV175CE,13005826,CE,NFO,0.05
62131,APOLLOTYRE19NOV172.5PE,13005570,PE,NFO,0.05
62132,APOLLOTYRE19NOV172.5CE,13005314,CE,NFO,0.05
62133,APOLLOTYRE19NOV170PE,13005058,PE,NFO,0.05
62134,APOLLOTYRE19NOV170CE,13004802,CE,NFO,0.05
62135,APOLLOTYRE19NOV167.5PE,13004546,PE,NFO,0.05
62136,APOLLOTYRE19NOV167.5CE,13004290,CE,NFO,0.05
62137,APOLLOTYRE19NOV165PE,13003522,PE,NFO,0.05
62138,APOLLOTYRE19NOV165CE,13003266,CE,NFO,0.05
62139,APOLLOTYRE19NOV162.5PE,13003010,PE,NFO,0.05
62140,APOLLOTYRE19NOV162.5CE,13002754,CE,NFO,0.05
62141,APOLLOTYRE19NOV160PE,13002498,PE,NFO,0.05
62142,APOLLOTYRE19NOV160CE,13002242,CE,NFO,0.05
62143,APOLLOTYRE19NOV157.5PE,13001986,PE,NFO,0.05
62144,APOLLOTYRE19NOV157.5CE,13001730,CE,NFO,0.05
62145,APOLLOTYRE19NOV155PE,13001474,PE,NFO,0.05
62146,APOLLOTYRE19NOV155CE,13001218,CE,NFO,0.05
62147,APOLLOTYRE19NOV152.5PE,13000962,PE,NFO,0.05
62148,APOLLOTYRE19NOV152.5CE,13000706,CE,NFO,0.05
62149,APOLLOTYRE19NOV150PE,13000450,PE,NFO,0.05
62150,APOLLOTYRE19NOV150CE,13000194,CE,NFO,0.05
62151,APOLLOTYRE19NOV147.5PE,12999938,PE,NFO,0.05
62152,APOLLOTYRE19NOV147.5CE,12999682,CE,NFO,0.05
62153,APOLLOTYRE19NOV145PE,12999426,PE,NFO,0.05
62154,APOLLOTYRE19NOV145CE,12998658,CE,NFO,0.05
62155,APOLLOTYRE19NOV142.5PE,12998402,PE,NFO,0.05
62156,APOLLOTYRE19NOV142.5CE,12998146,CE,NFO,0.05
62157,APOLLOTYRE19NOV140PE,12997890,PE,NFO,0.05
62158,APOLLOTYRE19NOV140CE,12997634,CE,NFO,0.05
62159,APOLLOTYRE19NOV137.5PE,12997378,PE,NFO,0.05
62160,APOLLOTYRE19NOV137.5CE,12997122,CE,NFO,0.05
62161,APOLLOTYRE19NOV135PE,12996866,PE,NFO,0.05
62162,APOLLOTYRE19NOV135CE,12996610,CE,NFO,0.05
62163,APOLLOTYRE19DEC140PE,15405314,PE,NFO,0.05
62164,APOLLOTYRE19DEC140CE,15405058,CE,NFO,0.05
62165,APOLLOTYRE19DEC135PE,15404802,PE,NFO,0.05
62166,APOLLOTYRE19DEC135CE,15404546,CE,NFO,0.05
62167,APOLLOTYRE19DEC130PE,15403266,PE,NFO,0.05
62168,APOLLOTYRE19DEC130CE,15403010,CE,NFO,0.05
62169,APOLLOTYRE19DEC125PE,15402754,PE,NFO,0.05
62170,APOLLOTYRE19DEC125CE,15402498,CE,NFO,0.05
62171,APOLLOHOSP19OCT960PE,15067138,PE,NFO,0.05
62172,APOLLOHOSP19OCT960CE,15066882,CE,NFO,0.05
62173,APOLLOHOSP19OCT940PE,15066626,PE,NFO,0.05
62174,APOLLOHOSP19OCT940CE,15066370,CE,NFO,0.05
62175,APOLLOHOSP19OCT1720PE,15169026,PE,NFO,0.05
62176,APOLLOHOSP19OCT1720CE,15168258,CE,NFO,0.05
62177,APOLLOHOSP19OCT1700PE,15168002,PE,NFO,0.05
62178,APOLLOHOSP19OCT1700CE,15166210,CE,NFO,0.05
62179,APOLLOHOSP19OCT1680PE,15165954,PE,NFO,0.05
62180,APOLLOHOSP19OCT1680CE,15165698,CE,NFO,0.05
62181,APOLLOHOSP19OCT1660PE,15165442,PE,NFO,0.05
62182,APOLLOHOSP19OCT1660CE,15165186,CE,NFO,0.05
62183,APOLLOHOSP19OCT1640PE,15164930,PE,NFO,0.05
62184,APOLLOHOSP19OCT1640CE,15164674,CE,NFO,0.05
62185,APOLLOHOSP19OCT1620PE,15164418,PE,NFO,0.05
62186,APOLLOHOSP19OCT1620CE,15164162,CE,NFO,0.05
62187,APOLLOHOSP19OCT1600PE,15163906,PE,NFO,0.05
62188,APOLLOHOSP19OCT1600CE,15163650,CE,NFO,0.05
62189,APOLLOHOSP19OCT1580PE,15163394,PE,NFO,0.05
62190,APOLLOHOSP19OCT1580CE,15153410,CE,NFO,0.05
62191,APOLLOHOSP19OCT1560PE,15153154,PE,NFO,0.05
62192,APOLLOHOSP19OCT1560CE,15152898,CE,NFO,0.05
62193,APOLLOHOSP19OCT1540PE,15152642,PE,NFO,0.05
62194,APOLLOHOSP19OCT1540CE,15150594,CE,NFO,0.05
62195,APOLLOHOSP19OCT1520PE,15150338,PE,NFO,0.05
62196,APOLLOHOSP19OCT1520CE,15149570,CE,NFO,0.05
62197,APOLLOHOSP19OCT1500PE,15149314,PE,NFO,0.05
62198,APOLLOHOSP19OCT1500CE,15149058,CE,NFO,0.05
62199,APOLLOHOSP19OCT1480PE,15148802,PE,NFO,0.05
62200,APOLLOHOSP19OCT1480CE,15148546,CE,NFO,0.05
62201,APOLLOHOSP19OCT1460PE,15148290,PE,NFO,0.05
62202,APOLLOHOSP19OCT1460CE,15148034,CE,NFO,0.05
62203,APOLLOHOSP19OCT1440PE,15147778,PE,NFO,0.05
62204,APOLLOHOSP19OCT1300CE,15123202,CE,NFO,0.05
62205,APOLLOHOSP19OCT1280PE,15122946,PE,NFO,0.05
62206,APOLLOHOSP19OCT1280CE,15122690,CE,NFO,0.05
62207,APOLLOHOSP19OCT1260PE,15122434,PE,NFO,0.05
62208,APOLLOHOSP19OCT1260CE,15122178,CE,NFO,0.05
62209,APOLLOHOSP19OCT1240PE,15121922,PE,NFO,0.05
62210,APOLLOHOSP19OCT1240CE,15121666,CE,NFO,0.05
62211,APOLLOHOSP19OCT1220PE,15121410,PE,NFO,0.05
62212,APOLLOHOSP19OCT1220CE,15121154,CE,NFO,0.05
62213,APOLLOHOSP19OCT1200PE,15120898,PE,NFO,0.05
62214,APOLLOHOSP19OCT1200CE,15120642,CE,NFO,0.05
62215,APOLLOHOSP19OCT1180PE,15118850,PE,NFO,0.05
62216,APOLLOHOSP19OCT1140PE,15117826,PE,NFO,0.05
62217,APOLLOHOSP19OCT1140CE,15117570,CE,NFO,0.05
62218,APOLLOHOSP19OCT1120PE,15117314,PE,NFO,0.05
62219,APOLLOHOSP19OCT1120CE,15117058,CE,NFO,0.05
62220,APOLLOHOSP19OCT1100PE,15116802,PE,NFO,0.05
62221,APOLLOHOSP19OCT1100CE,15116546,CE,NFO,0.05
62222,APOLLOHOSP19OCT1080PE,15096322,PE,NFO,0.05
62223,ASHOKLEY19NOV80PE,13067522,PE,NFO,0.05
62224,ASHOKLEY19NOV80CE,13067266,CE,NFO,0.05
62225,HCLTECH19SEP780PE,16244994,PE,NFO,0.05
62226,HCLTECH19SEP780CE,16244738,CE,NFO,0.05
62227,HCLTECH19SEP760PE,16244482,PE,NFO,0.05
62228,HCLTECH19SEP760CE,16244226,CE,NFO,0.05
62229,ASHOKLEY19NOV77.5PE,13064450,PE,NFO,0.05
62230,ASHOKLEY19NOV77.5CE,13062914,CE,NFO,0.05
62231,ASHOKLEY19NOV75PE,13062658,PE,NFO,0.05
62232,ASHOKLEY19NOV75CE,13062146,CE,NFO,0.05
62233,ASHOKLEY19NOV72.5PE,13059074,PE,NFO,0.05
62234,ASHOKLEY19NOV72.5CE,13058306,CE,NFO,0.05
62235,ASHOKLEY19NOV70PE,13058050,PE,NFO,0.05
62236,ASHOKLEY19NOV70CE,13057026,CE,NFO,0.05
62237,ASHOKLEY19NOV67.5PE,13056258,PE,NFO,0.05
62238,ASHOKLEY19NOV67.5CE,13056002,CE,NFO,0.05
62239,ASHOKLEY19NOV65PE,13054722,PE,NFO,0.05
62240,ASHOKLEY19NOV65CE,13054466,CE,NFO,0.05
62241,ASHOKLEY19NOV62.5PE,13054210,PE,NFO,0.05
62242,ASHOKLEY19NOV62.5CE,13053954,CE,NFO,0.05
62243,ASHOKLEY19NOV60PE,13053698,PE,NFO,0.05
62244,ASHOKLEY19NOV60CE,13053442,CE,NFO,0.05
62245,ASHOKLEY19NOV57.5PE,13052674,PE,NFO,0.05
62246,ASHOKLEY19NOV57.5CE,13052418,CE,NFO,0.05
62247,ASHOKLEY19NOV55PE,13052162,PE,NFO,0.05
62248,ASHOKLEY19NOV55CE,13051906,CE,NFO,0.05
62249,ASHOKLEY19NOV52.5PE,13051650,PE,NFO,0.05
62250,ASHOKLEY19NOV52.5CE,13051394,CE,NFO,0.05
62251,ASHOKLEY19NOV50PE,13051138,PE,NFO,0.05
62252,ASHOKLEY19NOV50CE,13050882,CE,NFO,0.05
62253,APOLLOHOSP19OCT1080CE,15096066,CE,NFO,0.05
62254,APOLLOHOSP19OCT1060PE,15094786,PE,NFO,0.05
62255,APOLLOHOSP19OCT1060CE,15094530,CE,NFO,0.05
62256,APOLLOHOSP19OCT1040PE,15093762,PE,NFO,0.05
62257,APOLLOHOSP19OCT1040CE,15093506,CE,NFO,0.05
62258,APOLLOHOSP19OCT1020PE,15092226,PE,NFO,0.05
62259,APOLLOHOSP19OCT1020CE,15091970,CE,NFO,0.05
62260,APOLLOHOSP19OCT1000PE,15090690,PE,NFO,0.05
62261,APOLLOHOSP19OCT1000CE,15090434,CE,NFO,0.05
62262,APOLLOHOSP19NOV1720PE,12986626,PE,NFO,0.05
62263,APOLLOHOSP19NOV1380PE,12975362,PE,NFO,0.05
62264,APOLLOHOSP19NOV1380CE,12975106,CE,NFO,0.05
62265,APOLLOHOSP19NOV1360PE,12974850,PE,NFO,0.05
62266,APOLLOHOSP19NOV1360CE,12974594,CE,NFO,0.05
62267,APOLLOHOSP19NOV1340PE,12973826,PE,NFO,0.05
62268,APOLLOHOSP19NOV1340CE,12973570,CE,NFO,0.05
62269,APOLLOHOSP19NOV1320PE,12973314,PE,NFO,0.05
62270,APOLLOHOSP19NOV1320CE,12973058,CE,NFO,0.05
62271,APOLLOHOSP19NOV1300PE,12970754,PE,NFO,0.05
62272,APOLLOHOSP19NOV1300CE,12970498,CE,NFO,0.05
62273,APOLLOHOSP19NOV1280PE,12969218,PE,NFO,0.05
62274,APOLLOHOSP19NOV1280CE,12968450,CE,NFO,0.05
62275,APOLLOHOSP19NOV1260PE,12968194,PE,NFO,0.05
62276,APOLLOHOSP19NOV1260CE,12967426,CE,NFO,0.05
62277,APOLLOHOSP19NOV1240PE,12966146,PE,NFO,0.05
62278,APOLLOHOSP19NOV1240CE,12965890,CE,NFO,0.05
62279,APOLLOHOSP19NOV1220PE,12965634,PE,NFO,0.05
62280,APOLLOHOSP19DEC1720PE,15360514,PE,NFO,0.05
62281,APOLLOHOSP19DEC1720CE,15360258,CE,NFO,0.05
62282,APOLLOHOSP19DEC1700PE,15360002,PE,NFO,0.05
62283,APOLLOHOSP19DEC1700CE,15359746,CE,NFO,0.05
62284,APOLLOHOSP19DEC1680PE,15359490,PE,NFO,0.05
62285,APOLLOHOSP19DEC1680CE,15359234,CE,NFO,0.05
62286,APOLLOHOSP19DEC1660PE,15358978,PE,NFO,0.05
62287,APOLLOHOSP19DEC1660CE,15358722,CE,NFO,0.05
62288,HCLTECH19SEP740PE,16243970,PE,NFO,0.05
62289,HCLTECH19SEP740CE,16243714,CE,NFO,0.05
62290,APOLLOHOSP19DEC1640PE,15327234,PE,NFO,0.05
62291,APOLLOHOSP19DEC1640CE,15326978,CE,NFO,0.05
62292,APOLLOHOSP19DEC1620PE,15326722,PE,NFO,0.05
62293,APOLLOHOSP19DEC1620CE,15326466,CE,NFO,0.05
62294,APOLLOHOSP19DEC1600PE,15326210,PE,NFO,0.05
62295,APOLLOHOSP19DEC1600CE,15325954,CE,NFO,0.05
62296,APOLLOHOSP19DEC1580PE,15325698,PE,NFO,0.05
62297,APOLLOHOSP19DEC1580CE,15325442,CE,NFO,0.05
62298,APOLLOHOSP19DEC1560PE,15325186,PE,NFO,0.05
62299,APOLLOHOSP19DEC1560CE,15324930,CE,NFO,0.05
62300,APOLLOHOSP19DEC1540PE,15324674,PE,NFO,0.05
62301,APOLLOHOSP19DEC1540CE,15324418,CE,NFO,0.05
62302,APOLLOHOSP19DEC1520PE,15324162,PE,NFO,0.05
62303,APOLLOHOSP19DEC1520CE,15323906,CE,NFO,0.05
62304,APOLLOHOSP19DEC1500PE,15323650,PE,NFO,0.05
62305,APOLLOHOSP19DEC1500CE,15323394,CE,NFO,0.05
62306,APOLLOHOSP19DEC1480PE,15323138,PE,NFO,0.05
62307,APOLLOHOSP19DEC1480CE,15322882,CE,NFO,0.05
62308,APOLLOHOSP19DEC1460PE,15322626,PE,NFO,0.05
62309,APOLLOHOSP19DEC1460CE,15322370,CE,NFO,0.05
62310,APOLLOHOSP19DEC1440PE,15322114,PE,NFO,0.05
62311,APOLLOHOSP19DEC1440CE,15321858,CE,NFO,0.05
62312,APOLLOHOSP19DEC1420PE,15321602,PE,NFO,0.05
62313,APOLLOHOSP19DEC1420CE,15321346,CE,NFO,0.05
62314,APOLLOHOSP19DEC1400PE,15321090,PE,NFO,0.05
62315,APOLLOHOSP19DEC1400CE,15320834,CE,NFO,0.05
62316,APOLLOHOSP19DEC1380PE,15320578,PE,NFO,0.05
62317,APOLLOHOSP19DEC1380CE,15320322,CE,NFO,0.05
62318,APOLLOHOSP19DEC1360PE,15320066,PE,NFO,0.05
62319,APOLLOHOSP19DEC1360CE,15319810,CE,NFO,0.05
